Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2009-10-21,5616290000.0,1133964200.0,133400000.0,74510100.0,35.0,3355200.0,0.0,0.0
2009-10-22,5192410000.0,1018440500.0,154400000.0,71024900.0,173.0,2572200.0,0.0,0.0
2009-10-23,4767460000.0,983285500.0,146800000.0,73930400.0,116.0,2996200.0,0.0,0.0
2009-10-26,6363380000.0,934834000.0,127600000.0,79280900.0,76.0,4127400.0,0.0,0.0
2009-10-27,5337380000.0,1445543900.0,143300000.0,95899600.0,100.0,4476300.0,0.0,0.0
2009-10-28,6600350000.0,1417096300.0,134900000.0,169924100.0,307.0,4585400.0,0.0,0.0
2009-10-29,5595040000.0,1347176900.0,203800000.0,99431400.0,234.0,4645300.0,0.0,0.0
2009-10-30,6512420000.0,1400463200.0,145600000.0,222474200.0,148.0,5118000.0,0.0,0.0
2009-11-02,6202640000.0,1039674900.0,128500000.0,137964200.0,41.0,3463800.0,0.0,0.0
2009-11-03,5487500000.0,1355407200.0,,71908600.0,196.0,4470700.0,0.0,0.0
2009-11-04,5635510000.0,959549700.0,119300000.0,95721700.0,114.0,5349500.0,0.0,0.0
2009-11-05,4848350000.0,1004107700.0,147100000.0,75480000.0,63.0,2852000.0,0.0,0.0
2009-11-06,4277130000.0,1026864200.0,141500000.0,58868500.0,102.0,3381100.0,0.0,0.0
2009-11-09,4460030000.0,866590200.0,117600000.0,106762900.0,102.0,1697800.0,0.0,0.0
2009-11-10,4394770000.0,1093802700.0,130400000.0,62713800.0,92.0,2549900.0,0.0,0.0
2009-11-11,4286700000.0,1048756700.0,122700000.0,69184200.0,104.0,1771100.0,0.0,0.0
2009-11-12,4160250000.0,1021883100.0,123600000.0,75713600.0,68.0,3431300.0,0.0,0.0
2009-11-13,3792610000.0,825549600.0,122900000.0,70021000.0,56.0,1594200.0,0.0,0.0
2009-11-16,4565850000.0,786345500.0,140800000.0,101093400.0,64.0,5175700.0,0.0,0.0
2009-11-17,3824070000.0,861148200.0,138700000.0,49649500.0,67.0,3174400.0,0.0,0.0
2009-11-18,4293340000.0,1023292500.0,170600000.0,46360800.0,77.0,2413600.0,0.0,0.0
2009-11-19,4178030000.0,969706000.0,203000000.0,119413400.0,20.0,2969800.0,0.0,0.0
2009-11-20,3751230000.0,1164314900.0,163200000.0,66353700.0,18.0,4136300.0,0.0,0.0
2009-11-23,3827920000.0,721784600.0,,62386100.0,3.0,3219300.0,0.0,0.0
2009-11-24,3700820000.0,1133815900.0,136500000.0,71683700.0,26.0,2895200.0,0.0,0.0
2009-11-25,3036350000.0,1022719500.0,145200000.0,56185100.0,205513.0,2789300.0,0.0,0.0
2009-11-26,,1110331200.0,146600000.0,,,,0.0,0.0
2009-11-27,2362910000.0,1511711600.0,176400000.0,105903600.0,112015.0,2249100.0,0.0,0.0
2009-11-30,3895520000.0,1274511100.0,185700000.0,102168700.0,14549.0,3115800.0,0.0,0.0
