Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2018-12-21,2416.6201171875,6721.2001953125,20166.189453125,33.24357223510742,1253.800048828125,101.98515319824219,1.2669775485992432,111.1709976196289
2018-12-24,2351.10009765625,6686.0,,32.93288803100586,1267.5,102.4920654296875,1.2648941278457642,111.05400085449219
2018-12-25,,,19155.740234375,,,,1.2710840702056885,110.31099700927734
2018-12-26,2467.699951171875,,19327.060546875,33.58877944946289,1269.199951171875,101.39376831054688,1.2688745260238647,110.4020004272461
2018-12-27,2488.830078125,6584.7001953125,20077.619140625,33.545631408691406,1277.300048828125,101.41067504882812,1.2648781538009644,111.20600128173828
2018-12-28,2485.739990234375,6734.0,20014.76953125,33.864959716796875,1279.9000244140625,102.26394653320312,1.2646220922470093,110.8550033569336
2018-12-31,2506.85009765625,6728.10009765625,,33.70961380004883,1278.300048828125,102.65254974365234,1.269357681274414,110.33000183105469
2019-01-01,,,,,,,1.2738043069839478,109.62999725341797
2019-01-02,2510.030029296875,6734.2001953125,,33.7959098815918,1281.0,103.1932373046875,1.2754288911819458,109.66799926757812
2019-01-03,2447.889892578125,6692.7001953125,,33.18316650390625,1291.800048828125,104.36750793457031,1.2521913051605225,107.44100189208984
2019-01-04,2531.93994140625,6837.39990234375,19561.9609375,34.2533073425293,1282.699951171875,103.15947723388672,1.2628813982009888,107.80799865722656
2019-01-07,2549.68994140625,6810.89990234375,20038.970703125,34.33097839355469,1286.800048828125,102.85527801513672,1.2734960317611694,108.52200317382812
2019-01-08,2574.409912109375,6861.60009765625,20204.0390625,34.46044158935547,1283.199951171875,102.58500671386719,1.278608798980713,108.61599731445312
2019-01-09,2584.9599609375,6906.60009765625,20427.060546875,35.073177337646484,1289.300048828125,102.42442321777344,1.2737879753112793,108.7760009765625
2019-01-10,2596.639892578125,6942.89990234375,20163.80078125,35.323463439941406,1284.699951171875,101.76549530029297,1.279967188835144,108.18900299072266
2019-01-11,2596.260009765625,6918.2001953125,20359.69921875,35.15085983276367,1287.0999755859375,102.16259002685547,1.2753963470458984,108.2979965209961
2019-01-14,2582.610107421875,6855.0,,34.857425689697266,1289.0999755859375,101.78243255615234,1.2849836349487305,108.45800018310547
2019-01-15,2610.300048828125,6895.0,20555.2890625,35.09907150268555,1286.199951171875,101.41067504882812,1.2874983549118042,108.25
2019-01-16,2616.10009765625,6862.7001953125,20442.75,35.53057861328125,1291.5999755859375,101.51206970214844,1.2872166633605957,108.64399719238281
2019-01-17,2635.9599609375,6834.89990234375,20402.26953125,35.6859245300293,1291.0,101.53741455078125,1.2885768413543701,109.03700256347656
2019-01-18,2670.7099609375,6968.2998046875,20666.0703125,35.8585319519043,1281.300048828125,101.00518798828125,1.2983977794647217,109.15299987792969
2019-01-21,,6970.60009765625,20719.330078125,,,,1.2853471040725708,109.66100311279297
2019-01-22,2632.89990234375,6901.39990234375,20622.91015625,35.237159729003906,1282.5,101.68946838378906,1.2891747951507568,109.66999816894531
2019-01-23,2638.699951171875,6842.89990234375,20593.720703125,35.59962463378906,1283.0999755859375,101.64723205566406,1.2957731485366821,109.3550033569336
2019-01-24,2642.330078125,6819.0,20574.630859375,35.94483184814453,1279.0999755859375,102.31465148925781,1.308215618133545,109.49199676513672
2019-01-25,2664.760009765625,6809.2001953125,20773.560546875,36.41949462890625,1297.4000244140625,101.82466888427734,1.3121638298034668,109.59700012207031
2019-01-28,2643.85009765625,6747.10009765625,20649.0,36.039764404296875,1302.4000244140625,101.7232666015625,1.3208470344543457,109.4000015258789
2019-01-29,2640.0,6833.89990234375,20664.640625,36.10017776489258,1308.199951171875,102.23859405517578,1.3160146474838257,109.25399780273438
2019-01-30,2681.050048828125,6941.60009765625,20556.5390625,36.885528564453125,1309.9000244140625,102.16259002685547,1.30804443359375,109.41699981689453
2019-01-31,2704.10009765625,6968.89990234375,20773.490234375,37.19621276855469,1319.699951171875,103.04119110107422,1.3117163181304932,108.98100280761719
2019-02-01,2706.530029296875,7020.2001953125,20788.390625,36.90277862548828,1316.9000244140625,102.41881561279297,1.3109424114227295,108.84400177001953
2019-02-04,2724.8701171875,7034.10009765625,20883.76953125,36.96319580078125,1314.300048828125,101.96159362792969,1.3077365159988403,109.43800354003906
2019-02-05,2737.699951171875,7177.39990234375,20844.44921875,37.472373962402344,1314.199951171875,102.42729187011719,1.3031013011932373,109.96099853515625
2019-02-06,2731.610107421875,7173.10009765625,20874.060546875,36.96319580078125,1309.5,102.47809600830078,1.2957228422164917,109.94100189208984
2019-02-07,2706.050048828125,7093.60009765625,20751.279296875,36.592098236083984,1309.4000244140625,103.15546417236328,1.2934435606002808,109.9739990234375
2019-02-08,2707.8798828125,7071.2001953125,20333.169921875,36.384979248046875,1313.699951171875,103.59578704833984,1.2949174642562866,109.75599670410156
2019-02-11,2709.800048828125,7129.10009765625,,36.26415252685547,1307.0,103.18936157226562,1.293677806854248,109.80999755859375
2019-02-12,2744.72998046875,7133.10009765625,20864.2109375,36.56620788574219,1309.199951171875,102.92684936523438,1.2864052057266235,110.4000015258789
2019-02-13,2753.030029296875,7190.7998046875,21144.48046875,36.30729675292969,1310.800048828125,102.53733825683594,1.2892080545425415,110.51499938964844
2019-02-14,2745.72998046875,7197.0,21139.7109375,36.3763427734375,1309.800048828125,103.12165069580078,1.2856775522232056,110.9229965209961
2019-02-15,2775.60009765625,7236.7001953125,20900.630859375,36.324562072753906,1318.0999755859375,103.28248596191406,1.2798361778259277,110.53800201416016
2019-02-18,,7219.5,21281.849609375,,,,1.290555715560913,110.56400299072266
2019-02-19,2779.760009765625,7179.2001953125,21302.650390625,36.60935974121094,1340.0999755859375,103.54499816894531,1.2924071550369263,110.59100341796875
2019-02-20,2784.699951171875,7228.60009765625,21431.490234375,36.81648635864258,1343.300048828125,103.24858093261719,1.3061310052871704,110.5719985961914
2019-02-21,2774.8798828125,7167.39990234375,21464.23046875,36.73881912231445,1323.5,102.32571411132812,1.30451238155365,110.76499938964844
2019-02-22,2792.669921875,7178.60009765625,21425.509765625,37.144432067871094,1329.199951171875,102.93529510498047,1.3041380643844604,110.70800018310547
2019-02-25,2796.110107421875,7183.7001953125,21528.23046875,37.55868148803711,1325.9000244140625,102.63053131103516,1.306557536125183,110.77200317382812
2019-02-26,2793.89990234375,7151.10009765625,21449.390625,37.42923355102539,1325.0999755859375,103.13853454589844,1.31271493434906,111.0459976196289
2019-02-27,2792.3798828125,7107.2001953125,21556.509765625,37.10990905761719,1317.699951171875,101.9700927734375,1.3258028030395508,110.55599975585938
2019-02-28,2784.489990234375,7074.7001953125,21385.16015625,36.626617431640625,1312.800048828125,101.62289428710938,1.3318239450454712,110.86199951171875
2019-03-01,2803.68994140625,7106.7001953125,21602.689453125,36.669769287109375,1296.4000244140625,100.6836166381836,1.3264886140823364,111.35700225830078
2019-03-04,2792.81005859375,7134.39990234375,21822.0390625,36.72154998779297,1284.800048828125,101.47272491455078,1.3239772319793701,111.93800354003906
2019-03-05,2789.64990234375,7183.39990234375,21726.279296875,37.08402633666992,1282.0,101.68489074707031,1.3178529739379883,111.7770004272461
